date,fieldnum,temp,maxtemp,mintemp,RH,windspeed,maxwind,precipitation,categorical
3/20/17,46,21.4,27.8,16.7,89,1.7,12.9,0.5,0
3/21/17,46,19.8,23.9,16.5,84,4.3,18.5,0,0
3/22/17,46,18.3,24.9,15.5,89,3.6,14.6,1.5,0
3/23/17,46,18.9,25.3,15.7,86,3.7,17.8,1,0
3/24/17,46,19.3,25,16,81,3.5,13.4,0,0
3/25/17,46,16.1,19.5,12.9,94,4.6,14.1,8,0
3/26/17,46,14.2,16.8,11.6,75,4.5,18,7.5,0
3/27/17,46,16.4,23.8,7.7,68,3.1,15.1,0,0
3/28/17,46,17.3,25.4,11.3,86,1.4,9.4,0,0
3/29/17,46,19.3,28.6,13,81,1.8,10.8,0,0
3/30/17,46,20,25.1,15,90,1.9,9.4,0,0
3/31/17,46,18.4,27.3,12.6,88,4.4,18.5,14.5,0
4/1/17,46,15.4,19.5,12,71,6.2,18.4,7,0
4/2/17,46,16.9,21.7,10.1,44,4.7,19.9,0,0
4/3/17,46,16.9,26,9.4,73,2.3,12.5,0,0
4/4/17,46,18.5,26,12.5,76,1.5,9.5,0,0
4/5/17,46,20.3,27.7,14,76,1.9,8.7,0,0
4/6/17,46,21.9,28.5,16.9,82,1.1,7.9,0,0
4/7/17,46,23.2,28.2,20.7,89,1.6,10.9,17,0
4/8/17,46,23.8,29.4,19,88,1.7,9.9,0,0
4/9/17,46,25,30.6,20.4,85,2.4,12.4,0,0
4/10/17,46,27.9,33.3,24.9,64,3.5,14.9,0,0
4/11/17,46,22.1,,,86,3.2,,10.5,0
4/12/17,46,17,18.5,15,94,3.7,13.4,19,0
4/13/17,46,17.5,22,14.6,92,1.2,8.6,9,0
4/14/17,46,21.4,27.4,17.9,92,1.4,7.5,0,0
4/15/17,46,22.8,28.4,19,92,0.9,7.4,0,0
4/16/17,46,24.8,30.4,21,86,1.2,8,0,0
4/17/17,46,26.2,32.8,21.3,83,2.4,12.6,0,0
4/18/17,46,26.1,30.9,24.5,88,2.6,12.2,0,0
4/19/17,46,25.3,30.5,22.1,91,1.6,6.9,0,0
4/20/17,46,24.4,29.4,20.9,89,1.6,10.4,7,0
4/21/17,46,24.7,30.9,17.7,83,2.6,16.7,31.5,0
4/22/17,46,16.9,18.3,15.8,93,3.3,14.1,5.5,0
4/23/17,46,19.1,24,15.3,75,2,10.1,0.5,0
4/24/17,46,20.7,26.2,17.5,93,1.1,7.1,0.5,0
4/25/17,46,21.9,25.2,18.7,96,1.3,6.5,0.5,1
4/26/17,46,23.9,30.2,20.5,89,2.1,13.5,0,1
4/27/17,46,16.9,20.7,14.3,94,3.8,13.9,16.5,1
4/28/17,46,19,23.7,13.9,60,4.5,16.9,0,1
4/29/17,46,18.9,25.8,12,72,2.4,11.5,0,1
4/30/17,46,20.5,27.6,14.2,80,1.7,7.8,0,1
5/1/17,46,21.6,28.9,15.7,79,1.4,6.3,0,1
5/2/17,46,23.2,29.8,19.3,89,1.1,7.3,0,1
5/3/17,46,24.4,29.2,21.4,91,2.2,11.2,0,1
5/4/17,46,25.1,30.3,20.9,88,1.4,8.6,0,1
5/5/17,46,25.7,31.1,21.8,88,1.4,7,0,1
5/6/17,46,24.6,29.2,21.7,88,2.6,12.8,0,1
5/7/17,46,24,28.1,20.9,83,3.2,13.7,0,1
5/8/17,46,25.1,30.5,20.9,86,1.3,9.5,0,1
5/9/17,46,25.8,31.1,22.3,85,1.8,11.1,3,1
5/10/17,46,25.5,31.9,20.8,88,1.6,8,0,1
5/11/17,46,26.1,31.5,22.6,90,1.3,6.7,0,1
5/12/17,46,26.5,31.6,22.2,86,1.6,11.7,0,1
5/13/17,46,25.4,27.6,23.1,93,1.5,8.1,1.5,1
5/14/17,46,25.7,30.8,22.2,87,1.7,9.1,0,1
5/15/17,46,24.9,32.3,20.8,90,2.5,12.4,7,1
5/16/17,46,20.2,21.3,18.8,99,2.3,10,51.5,2
5/17/17,46,22.9,27.8,19.1,82,3.3,17.1,0,2
5/18/17,46,24.4,30.9,19.4,85,2.3,13.2,0,2
5/19/17,46,23.4,27.3,21.4,94,0.8,6.1,3.5,2
5/20/17,46,23.6,29.4,21.1,93,0.7,5,7.5,2
5/21/17,46,24.6,29.7,20,88,2.9,14,0,2
5/22/17,46,25.7,32.1,21,89,1.3,7.1,0,2
5/23/17,46,26.8,31.4,23.4,85,1.8,10.3,0,2
5/24/17,46,26.6,,,86,2.3,,3,2
5/25/17,46,22.9,27.8,20.8,86,3.2,12.2,0.5,2
5/26/17,46,22.7,26.2,20.9,74,2.4,10.6,0,2
5/27/17,46,22.3,27.4,20,93,1.6,10.1,0,2
5/28/17,46,24.5,32.2,20.3,90,2.2,9.4,0,2
5/29/17,46,26,32.1,20.7,94,2.1,9.5,0,2
5/30/17,46,26.1,30.2,24.4,97,1.1,6.6,0,2
5/31/17,46,26.9,31,24,92,1.9,11.3,3,2
6/1/17,46,27.5,30.5,25.7,89,3,14.7,0.5,2
6/2/17,46,25.5,28.1,22.7,99,2.4,18.2,61.5,2
6/3/17,46,24.7,27.2,22.7,99,1,11,34.5,2
6/4/17,46,25.6,30.8,24,99,1.4,8.3,70,2
6/5/17,46,26.2,31.3,23.8,99,1,7.9,4.5,2
6/6/17,46,27.5,32.1,24,99,1.5,12.2,0,2
3/7/18,46,18.1,23.7,15.6,85,3.4,11.5,0,0
3/8/18,46,12.9,16.6,10.4,92,5.1,14.5,12.5,0
3/9/18,46,13.3,17,11.3,65,6.2,17.7,0,0
3/10/18,46,15.5,21.5,10,66,3.5,12.2,0,0
3/11/18,46,15.9,25.1,7.7,77,1.6,7,0,0
3/12/18,46,17.1,24.6,10.3,84,1.7,6.6,0,0
3/13/18,46,17.4,24.1,11.7,88,1.4,6,0,0
3/14/18,46,19.5,25.3,15.1,88,1.3,5.6,0,0
3/15/18,46,19.8,26.2,15.7,86,1.3,10.4,17.5,0
3/16/18,46,20.1,25.7,17.9,88,2.9,11,3,0
3/17/18,46,19.6,23.5,17,84,4,12.8,0,0
3/18/18,46,19.8,26.8,16.1,90,1.2,6.5,0,0
3/19/18,46,22.2,28.5,16.5,86,1.3,7.8,0,0
3/20/18,46,18.7,21.7,15.1,95,2.6,14.7,23,0
3/21/18,46,15.3,20.1,12.4,74,3.3,10.6,0,0
3/22/18,46,15.1,20.5,9.5,63,3.5,12.3,0,0
3/23/18,46,16.4,,,68,2.2,,0,0
3/24/18,46,17.3,25.6,8.8,75,1.5,6.6,0,0
3/25/18,46,19.6,27.4,13.2,77,1.2,5.5,0,0
3/26/18,46,19.6,26.2,14.7,86,1.6,6.5,0,0
3/27/18,46,19.9,26.4,15.8,86,2.9,11.6,0,0
3/28/18,46,20.6,25.6,15.1,87,2.2,10.8,0,0
3/29/18,46,21.9,28.2,16.6,86,1.3,6,0,0
3/30/18,46,22.5,29.1,17.9,77,2.7,13.4,0,0
3/31/18,46,22.5,29.1,16.1,75,2.1,10.6,0,0
4/1/18,46,22.5,28.9,18.4,82,1.1,6.3,0,0
4/2/18,46,22,27.7,17.9,85,1.1,5.4,0,0
4/3/18,46,22.1,28,17.2,83,1,8.5,0,0
4/4/18,46,23.2,29.7,17.9,82,1.1,5.4,0,0
4/5/18,46,23.3,28.8,18.8,84,1.5,6.4,0,0
4/6/18,46,19.7,28.7,14.4,80,4.1,17.8,0,0
4/7/18,46,15.3,17.1,13.7,59,4.3,17.7,0,0
4/8/18,46,18.2,25.8,11.5,64,1.2,7.4,0,0
4/9/18,46,19.5,,,80,1.3,,0,0
4/10/18,46,21.6,29.1,14.5,72,1,6.6,0,0
4/11/18,46,23.3,30.2,18.2,83,1.1,6.8,0,0
4/12/18,46,24.6,30.2,20.7,89,1,7.3,29,0
4/13/18,46,25.3,30.7,21.4,88,0.8,6.8,0,0
4/14/18,46,26.6,31.4,24.1,86,1.6,9,1,0
4/15/18,46,20.1,25.4,17.5,83,4.3,14.1,4,0
4/16/18,46,19.1,25.2,15.7,76,2.7,10,9.5,0
4/17/18,46,17.2,,,86,2.6,,5,0
4/18/18,46,20.3,,,79,1.9,,0,0
4/19/18,46,22.8,28.9,17.4,84,1.3,5.6,0,0
4/20/18,46,23.5,30.2,19.1,84,1,4.8,0,0
4/21/18,46,24.2,30.2,20.9,86,1,5.3,0,0
4/22/18,46,25.4,32.8,20.9,85,1.2,5.3,0,0
4/23/18,46,26.4,,,80,1.1,,0,0
4/24/18,46,24.2,29.3,19.7,86,2.1,9.8,1.5,0
4/25/18,46,21.4,26.3,18.1,73,3.3,12.4,0,1
4/26/18,46,22.4,29.3,16.8,76,1.9,7.7,0,1
4/27/18,46,23.4,28.7,19.2,85,1.9,7.6,0,1
4/28/18,46,24.4,31.1,20.7,84,1.1,5.1,0,1
4/29/18,46,24.8,30.4,21.4,86,1,7.5,0,1
4/30/18,46,25.5,31.5,21.6,83,0.9,5.2,0,1
5/1/18,46,26.4,31.4,22.3,85,1.1,8.3,0,1
5/2/18,46,27.5,32.5,24.4,80,1.6,9.9,0,1
5/3/18,46,23.5,26.8,20.6,77,3.2,13.1,0,1
5/4/18,46,24.1,29.6,19.7,76,1.4,4.4,0,1
5/5/18,46,26,32.9,21.9,76,1.1,5.4,0,1
5/6/18,46,27.6,32.4,22,75,1.7,8.3,0,1
5/7/18,46,29,34.3,26.2,72,2,9.1,0,1
5/8/18,46,24.8,31.7,21,87,1.9,8.8,78,1
5/9/18,46,21.4,22.9,19.8,83,2.9,11.5,3.5,2
5/10/18,46,22.6,27.9,18.9,73,3.3,12.7,0,2
5/11/18,46,23.8,31.4,19.6,82,1.3,5.9,0,2
5/12/18,46,25,31.3,20.4,84,0.9,7,0,2
5/13/18,46,26.5,31.2,22,81,1.2,8.5,0,2
5/14/18,46,27.3,33.7,23,80,1.1,6.3,0,2
5/15/18,46,27.1,32.3,22.2,85,1.3,9,0,2
5/16/18,46,27.9,32.6,24.4,86,1.3,10.3,0,2
5/17/18,46,28.1,32.1,24.9,83,1.6,8.6,0,2
5/18/18,46,27.8,32.8,24.3,80,1.3,8.3,0,2
5/19/18,46,27.8,33.1,22.7,82,1,8.2,0,2
5/20/18,46,28.1,32.7,24.9,83,0.9,7.6,0,2
5/21/18,46,27.4,33.3,24.3,87,1.2,5.3,0.5,2
5/22/18,46,27.3,34,23.2,82,0.9,5.6,0,2
5/23/18,46,27.1,34.9,22.9,81,2,8.7,0,2
5/24/18,46,26.5,32.9,21.8,81,1.6,7.2,0,2
5/25/18,46,27.5,32.7,22.9,81,1.4,10.2,0,2
5/26/18,46,29,33.6,25.5,75,1.9,9.8,0,2
5/27/18,46,29.6,36.4,24.3,74,1.5,8.1,0,2
5/28/18,46,29.1,34,25.3,80,1.3,8.2,0,2
5/29/18,46,29.1,34.3,25.7,83,1,7.9,5,2
5/30/18,46,29.1,36.2,25.4,81,1.3,7.9,0,2
3/15/19,46,17.3,20.9,14.5,68,4.2,14.1,2.5,0
3/16/19,46,18.7,25.5,14.9,63,1,5.5,0,0
3/17/19,46,19.6,24.7,16.9,86,1.7,8.4,0,0
3/18/19,46,19.5,25.3,17.2,92,0.8,6.6,0,0
3/19/19,46,20.9,28.2,16.4,87,1.8,11.5,0,0
3/20/19,46,23.2,30.6,17.9,88,1.5,7.5,0,0
3/21/19,46,25.5,31.2,22.6,81,1.8,9.1,0,0
3/22/19,46,21.7,27.2,17.8,85,3.1,12,0,0
3/23/19,46,16.2,18,15.1,81,5,16.1,0,0
3/24/19,46,16.1,18.4,13.4,96,0.9,8.9,8,0
3/25/19,46,18.2,20,16.8,99,1,10.1,14.5,0
3/26/19,46,19.3,27.5,16.6,89,2.4,9.9,0,0
3/27/19,46,21.8,27.6,16.1,83,1.2,6.4,0,0
3/28/19,46,24.8,30.9,20.3,79,2,9.2,0,0
3/29/19,46,23.3,28.5,17.8,87,2.1,15.4,10.5,0
3/30/19,46,21.2,26.1,17.5,85,2.7,11.9,0,0
3/31/19,46,20.5,27.5,17.1,72,3.6,13.7,0,0
4/1/19,46,16.9,18.9,14.7,83,3.6,10.4,3,0
4/2/19,46,19.5,23.6,14.6,87,1.1,8.1,0,0
4/3/19,46,19.7,21.6,18.3,93,1.8,9.2,0,0
4/4/19,46,20.5,27.5,18.2,94,1.4,8.4,0,0
4/5/19,46,21.2,27,18,90,1.6,7.9,0,0
4/6/19,46,22,27.3,17.1,85,1.1,6.3,0,0
4/7/19,46,24.4,29.3,20.3,80,1.4,8.3,0,0
4/8/19,46,24.3,30,19,83,1,6.4,0,0
4/9/19,46,25.1,30.1,19.9,86,1.8,10.5,0,0
4/10/19,46,25.1,30.1,21.4,82,2.5,9.2,0,0
4/11/19,46,21.3,28.9,17.3,88,1.8,10.5,13.5,0
4/12/19,46,19.5,23.8,16.6,82,3.5,12.1,1,3
4/13/19,46,20.3,27.4,17.4,95,1.8,8.8,9,3
4/14/19,46,22.2,29,19.4,91,3,11.3,2,3
4/15/19,46,19.6,23.1,17.9,80,3.1,12.3,2,3
4/16/19,46,19,,,99,0.8,,44,3
4/17/19,46,21.6,26.4,17.8,85,2.3,10.3,0,3
4/18/19,46,23.1,29,18.1,88,1.3,6,0,3
4/19/19,46,22.5,26.3,20.7,95,1.4,7.9,16,3
4/20/19,46,23.3,28,20.8,94,1,5.5,29,3
4/21/19,46,23.9,29.5,20.9,92,1.5,7.6,32,3
4/22/19,46,26.2,30.7,21.8,87,1.5,9.4,0,3
4/23/19,46,27.1,32.1,23.2,79,1.6,11.2,0,3
4/24/19,46,26.6,30.5,23.2,81,1.7,10.5,0,1
4/25/19,46,27.3,31.8,23.6,72,1.9,12.9,0,1
4/26/19,46,25.6,30.3,22.2,86,2.3,8.3,0.5,1
4/27/19,46,24.5,29.1,21.8,86,2.9,10.7,0,1
4/28/19,46,23.6,29.3,21.6,91,1.6,8.7,0,1
4/29/19,46,25.2,30.8,20.7,86,0.8,6.8,0,1
4/30/19,46,26.6,31.5,22.7,82,1.5,10,0.5,1
5/1/19,46,20,23.5,18.1,97,2.7,9.9,61,1
5/2/19,46,18.7,20.3,17.4,89,1.9,6.1,10.5,1
5/3/19,46,21,26.4,16.4,78,3,13.9,1,1
5/4/19,46,22.5,27.7,19,85,0.6,4.8,0,1
5/5/19,46,23.6,29.7,19.1,88,0.9,6.4,0.5,1
5/6/19,46,20,21.7,17.9,99,2.3,10.8,18.5,1
5/7/19,46,18.4,20.8,17,91,3.8,12.8,2,1
5/8/19,46,20.5,24.5,18.1,92,1.4,6.4,0,1
5/9/19,46,20.7,22.3,19.9,99,1.9,7.7,26.5,1
5/10/19,46,22.5,28.1,19.8,92,2.1,8.8,1,2
5/11/19,46,24.2,29.7,20.1,88,2,9.3,0,2
5/12/19,46,25,30.8,20.4,91,1.6,8.5,0,2
5/13/19,46,25.4,30,22.6,90,0.9,6.4,0,2
5/14/19,46,25.8,31.1,21.7,89,1.3,6.9,0,2
5/15/19,46,27.2,31.9,23.4,86,0.9,5.6,0,2
5/16/19,46,27.8,31.2,25.8,83,1.7,8.4,0,2
5/17/19,46,27.1,31.4,24.9,86,2.1,9.3,3.5,4
5/18/19,46,26.6,27.9,25.3,94,1.6,7.9,3.5,4
5/19/19,46,28.2,31.8,25.4,85,2,8.2,1,4
5/20/19,46,24.4,29.8,20.7,91,2.8,11.4,41.5,4
5/21/19,46,22,25,19.3,75,2.1,8.7,0,4
5/22/19,46,22.7,28.1,20.2,83,0.7,4.8,0.5,4
5/23/19,46,22.8,27.5,19.7,95,0.9,6.8,42.5,4
5/24/19,46,26.2,31.3,22.1,86,0.7,4.4,0,1
3/4/20,46,16.6,18.9,14.2,91,3.6,16.1,0,0
3/5/20,46,14,16.9,12.4,91,4.1,14.5,4.5,0
3/6/20,46,17.4,24.1,12.7,89,1.2,6.4,0,0
3/7/20,46,19.9,27.3,15.6,89,0.5,4.9,0,0
3/8/20,46,20.7,27.3,17.3,92,1.9,7.1,0,0
3/9/20,46,23.1,30.2,17.5,85,1.5,8.9,0,0
3/10/20,46,17.5,24.1,13.9,92,2.7,12,68,0
3/11/20,46,17.1,22.3,13.8,74,2.3,8.6,0,0
3/12/20,46,18.3,21,15.9,93,0.5,5.7,0,0
3/13/20,46,19.7,27.5,17.5,96,1.2,7.7,0.5,0
3/14/20,46,15.4,17.8,13.7,83,4.1,13.9,1,0
3/15/20,46,16.3,22.3,11.4,64,2.9,12.4,0,0
3/16/20,46,16.8,25.4,9.3,74,0.7,4.8,0,0
3/17/20,46,18.4,24.6,14.1,84,1.2,5.9,0,0
3/18/20,46,19.1,24.9,16.2,89,0.7,4.9,0.5,0
3/19/20,46,19.4,23.2,17.5,98,0.4,4.8,5,0
3/20/20,46,19.9,24.3,16.6,95,1.8,7.6,0,0
3/21/20,46,22.2,27.4,18.7,88,0.6,8.3,0,0
3/22/20,46,24.1,29.9,20.4,83,1.2,7.9,0,0
3/23/20,46,21.2,24.1,18.8,89,2.6,10.4,0,0
3/24/20,46,21.1,25.9,17.6,86,2.2,11.7,0,0
3/25/20,46,21.8,27.5,18.6,93,1,7.4,0,0
3/26/20,46,23.8,31.8,18.5,86,0.6,5.8,0,0
3/27/20,46,24,30.9,20.7,93,1.2,11,0,0
3/28/20,46,17.4,21.6,13.6,97,2.8,13.5,31,0
3/29/20,46,17.1,24.3,12.9,84,2.3,9.8,0,0
3/30/20,46,18.4,20.3,17.2,96,1.7,6.6,1,0
3/31/20,46,20.1,25.6,17,94,1.4,8.6,0,0
4/1/20,46,17.4,19.3,15.7,90,3.1,11.3,3.5,0
4/2/20,46,17.4,21.9,15.2,97,1.8,10.2,13.5,0
4/3/20,46,18.6,23.2,17.1,96,2.8,11.5,1.5,0
4/4/20,46,17.4,19.5,15.9,88,3.2,10.4,0,0
4/5/20,46,16.1,19.2,14,84,3.1,10.5,3,0
4/6/20,46,16.5,20.1,14.2,93,1.7,6.7,12,0
4/7/20,46,16,19.5,14.4,92,2.7,9.9,1.5,0
4/8/20,46,18.5,23.3,15.2,83,2.3,8.8,0,0
4/9/20,46,19.6,24.9,15.7,81,2.4,10.9,0,0
4/10/20,46,19.8,26.6,13.4,88,1.4,8.3,0,0
4/11/20,46,18.7,21.6,17.1,97,1,7.7,11,0
4/12/20,46,15.4,18.3,11.5,81,2.7,12.6,1,0
4/13/20,46,15,21.1,7.9,61,2.5,11.5,0,0
4/14/20,46,17.3,23.8,10.8,76,0.5,5,0,0
4/15/20,46,19.7,25.6,15.3,83,0.8,8.2,0,0
4/16/20,46,19.4,27,12.9,82,0.8,4.9,0,3
4/17/20,46,20.9,27.4,14.5,86,1,6.9,0,3
4/18/20,46,22.9,29.6,17.3,90,1,6,0,3
4/19/20,46,24.8,29.2,20.8,90,1.2,9.1,0,3
4/20/20,46,24.7,28.8,21.5,90,1.6,8.6,0,3
4/21/20,46,21.5,27,19.5,96,2.2,8.4,0,3
4/22/20,46,19,23.6,17.1,90,3.7,13.3,2,3
4/23/20,46,17.4,20.3,14.9,95,2.7,11,7,3
4/24/20,46,16.2,18.2,15.2,95,1.9,9.1,1.5,3
4/25/20,46,20.1,26.9,15.3,90,0.6,4.7,0,3
4/26/20,46,20.3,24.8,17.4,91,1.2,7.4,0,3
4/27/20,46,21.2,29.2,17,89,0.8,5.8,0,3
4/28/20,46,22,29.4,17.3,79,2.1,10.8,0,3
4/29/20,46,22.2,29.6,16.8,89,1.1,6.4,0,3
4/30/20,46,22.7,28.8,17.8,89,1.1,7.2,0,3
5/1/20,46,23.4,30.4,18.3,88,0.9,5.6,0,3
5/2/20,46,24.8,30.7,19.9,82,0.6,5.7,0,3
5/3/20,46,26.9,31.2,23.4,83,1.2,9.8,0,3
5/4/20,46,26.8,32.1,23.6,86,1.1,7.2,0,3
5/5/20,46,27.5,32.9,23,81,1.6,9.4,0,3
5/6/20,46,27.7,33.7,25.3,77,1.5,10.4,0,4
5/7/20,46,26.1,31.3,22.3,91,0.7,15.4,0,4
5/8/20,46,27.7,33.3,23.2,84,1.2,9.2,0,4
5/9/20,46,28.4,33.1,25.5,79,1.5,7.8,0,4
5/10/20,46,28.2,35.6,25.4,84,1.2,7.9,0,4
5/11/20,46,26.2,30.8,23,91,2.1,8.7,0,4
5/12/20,46,23.1,24.7,20.7,98,1.4,6.7,12.5,4
5/13/20,46,24.3,29.9,19.5,86,1.6,10.1,0,3
5/14/20,46,25.3,30.4,21.1,88,0.7,6.5,0,3
5/15/20,46,26.6,33.1,21.4,84,0.7,5.4,0,3
5/16/20,46,26.5,34.9,21.8,90,0.9,7.8,5.5,3
5/17/20,46,26.7,34.1,21.2,86,0.9,6.7,0,3
5/18/20,46,25.3,29.1,22.8,94,1.6,8.1,20.5,3
5/19/20,46,23.1,25.7,21.7,97,0.7,5.2,37,3
5/20/20,46,23.8,27.5,21.4,98,0.5,5.7,2,2
3/14/18,47,19.5,27.1,13.4,83,0.1,3.1,0,0
3/15/18,47,19.3,26.6,15,87,0,3.1,11.5,0
3/16/18,47,19.6,26.1,17,88,0.2,4.9,0.5,0
3/17/18,47,19.3,24.1,15.5,83,0.3,3.7,0,0
3/18/18,47,19.5,25.8,14.6,89,0.1,3,0,0
3/19/18,47,20.9,23.9,20.1,89,0,1,0.5,0
3/20/18,47,18.1,21.3,14.7,96,0.1,3.8,20,0
3/21/18,47,14.1,17.6,10.6,80,0.4,5,0.5,0
3/22/18,47,14,20.6,8.8,67,0.4,5.1,0,0
3/23/18,47,15.4,26.2,7,69,0.1,4.4,0,0
3/24/18,47,16,27.3,6.2,68,0.1,3.7,0,0
3/25/18,47,18.4,27.4,10.7,77,0.1,3.2,0,0
3/26/18,47,18.5,27,12.5,85,0.1,3.6,0,0
3/27/18,47,19,24.8,14.3,86,0.1,4.8,0,0
3/28/18,47,19.7,27.2,13,85,0.1,4.3,0,0
3/29/18,47,21.1,28.8,14.1,83,0.1,3.3,0,0
3/30/18,47,21.7,29.4,15.5,73,0.2,4.8,0,0
3/31/18,47,22.1,31.4,15.1,72,0.1,3.6,0,0
4/1/18,47,21.7,29,16.2,82,0.1,3.1,0,0
4/2/18,47,21.3,26.8,18.2,86,0.2,3.3,0,0
4/3/18,47,21.2,28.3,16.2,86,0,3.7,0,0
4/4/18,47,22,29.4,16.1,84,,3.4,0,0
4/5/18,47,21.9,27.5,17.5,85,,3.4,0,0
4/6/18,47,17.9,26.8,12.6,85,,8.4,1.5,0
4/7/18,47,13.9,16.4,11.9,67,,6.6,2.5,0
4/8/18,47,17.8,26.1,11.6,70,,3.8,0,0
4/9/18,47,18.5,25.7,15.9,79,0,2.1,0,0
4/10/18,47,20.3,28.5,13.4,74,0.2,3.3,0,0
4/11/18,47,22,27.8,15.8,87,0.1,3.5,0,0
4/12/18,47,23.8,29.5,21.3,90,0.1,2.2,8,0
4/13/18,47,24.6,31.4,20.2,90,0.1,3.8,0,0
4/14/18,47,25.2,30.8,21.4,90,0.5,7,1,0
4/15/18,47,19.3,23.9,17.2,84,0.9,5.7,16,0
4/16/18,47,18.7,23.5,15.5,77,0.3,3.5,8.5,0
4/17/18,47,16.7,18.6,16.5,86,0.4,3.2,18.5,0
4/18/18,47,19.3,25.5,13.3,83,0.1,2.4,0,0
4/19/18,47,21.9,28.7,16.2,83,0.2,3.9,0,0
4/20/18,47,22.4,29.1,16.5,85,0.1,3,0,0
4/21/18,47,23.3,29.5,19.4,88,0.1,2.7,0,0
4/22/18,47,24.8,32.2,19.4,83,0.1,2.9,0,0
4/23/18,47,25.8,30.9,22.6,83,0.1,3,0,0
4/24/18,47,22.6,28,19.2,92,0.3,4.8,13.5,0
4/25/18,47,20.4,23.3,16.8,75,0.6,4.7,0,0
4/26/18,47,21.8,28.8,15.7,81,0.1,2.2,0,0
4/27/18,47,22.8,27.4,18,85,0.1,2.8,0,0
4/28/18,47,23.8,29.6,19.6,87,0.1,2.7,0,0
4/29/18,47,24,29.6,20.3,90,0.2,3.2,0,0
4/30/18,47,24.4,29.2,20.4,88,0.1,2.4,0,0
5/1/18,47,24.6,29.5,21,92,0.1,4.6,0,0
5/2/18,47,26.1,31.8,19.8,84,0.5,7.6,0,0
5/3/18,47,22.2,23.4,19.9,81,0.6,,0,0
5/4/18,47,23.4,29.4,19.2,80,0,2.2,0,0
5/5/18,47,24.6,31,21,84,0.1,3.1,0,0
5/6/18,47,26.4,32.5,20.9,82,0.3,6.5,0,0
5/7/18,47,27.9,33.3,22.7,75,0.8,7.3,0,0
5/8/18,47,24.4,30.9,21,90,0.5,11.5,74.5,0
5/9/18,47,21.5,23.6,19.9,81,0.4,6.1,10.5,3
5/10/18,47,22.8,28.6,18.3,69,0.4,5.1,0,3
5/11/18,47,23.5,29.9,18.5,86,0.1,2.4,0,3
5/12/18,47,24.6,31.1,19.3,87,0.2,3.8,0,3
5/13/18,47,25.9,31.8,20.6,85,0.3,3.8,0,3
5/14/18,47,26.7,33.9,22.1,84,0.2,4,0,3
5/15/18,47,26,32.1,21.7,89,0.1,3.2,0,3
5/16/18,47,26.7,32.3,21.3,87,0.2,4.7,0,3
5/17/18,47,27.5,33.6,23,86,0.2,4.8,0,3
5/18/18,47,27.5,34.1,22.1,83,0.3,4.4,0,3
5/19/18,47,27,33.4,21.9,84,0,3.6,0,3
5/20/18,47,27.2,31.8,24.1,87,,4.3,1,3
5/21/18,47,26.7,32,23.3,86,0,,0,3
5/22/18,47,27,33.7,21.8,83,0.1,3.6,0,3
5/23/18,47,26.4,33.2,22.2,82,0.2,4,0,3
5/24/18,47,26.5,33.6,21.9,80,0.1,2.5,0,3
5/25/18,47,26.2,31.3,21.4,86,0.2,4.2,0,3
5/26/18,47,27.2,34.2,21.6,82,0.5,6.3,0,3
5/27/18,47,28.5,37.6,20.7,77,0.1,4.7,0,3
5/28/18,47,28.6,34.1,24.5,83,0.1,4.2,0,3
5/29/18,47,28.5,33.5,25.5,86,0.1,3.3,0,3
5/30/18,47,28.3,33.5,24.4,87,0.1,4.1,0,4
3/20/20,47,20.6,25,16.7,91,0,2.2,0,0
3/21/20,47,22.7,28.7,18.5,86,0,2.7,0,0
3/22/20,47,23.7,31.5,18,85,0.2,5.3,0,0
3/23/20,47,21.5,24.6,18.7,87,0.2,4.5,0,0
3/24/20,47,21.4,27.3,18.1,85,0,3.2,0,0
3/25/20,47,22.6,30,18.2,89,0.1,3.9,0,0
3/26/20,47,24.1,32.8,18.2,83,0.1,3.5,0,0
3/27/20,47,23.8,31,19.6,89,0,4.8,0.5,0
3/28/20,47,17.6,21.8,13.8,95,0.2,7,41,0
3/29/20,47,17.4,23.2,13.1,81,0.2,5,0,0
3/30/20,47,18.6,21.1,17.4,95,0,2.4,4,0
3/31/20,47,20.4,26,17.3,93,0,2.2,6.5,3
4/1/20,47,17.6,20,16,89,0.3,5,18,3
4/2/20,47,17.6,21.6,15,96,0,3.1,18.5,3
4/3/20,47,19.4,26.4,17.4,92,0.1,3.7,0.5,3
4/4/20,47,17.5,20.1,15.7,88,0.3,6.1,0.5,3
4/5/20,47,16.6,21.1,14.4,82,0.2,4.7,4.5,3
4/6/20,47,17.3,22.1,14.3,91,0,2.2,12.5,3
4/7/20,47,16.2,18.5,14.7,91,0.1,3.5,2.5,3
4/8/20,47,17.9,21.3,14.9,88,0.1,3.6,0,3
4/9/20,47,19.5,26.3,14.8,80,0.2,4.7,0,3
4/10/20,47,21.1,29.6,13.5,81,0.1,3.2,0,3
4/11/20,47,18.5,23.2,16.1,96,0,3.1,23,3
4/12/20,47,14.9,18.3,9.6,85,0.3,4.7,3.5,3
4/13/20,47,14.9,23.6,5.9,66,0.2,5.8,0,3
4/14/20,47,17.3,25,10.2,76,0.1,3.7,0,3
4/15/20,47,19.3,26,14,80,0.2,6,0,3
4/16/20,47,19.3,28.9,11.4,79,0.1,4.3,0,3
4/17/20,47,20.2,28.1,13.3,87,0,3.8,0,3
